출발행정코드,도착행정코드,출발 주소,도착 주소,출발_lat,출발_lon,도착_lat,도착_lon
5013059000,5013054000,제주특별자치도 서귀포시 대륜동,제주특별자치도 서귀포시 천지동,33.2558057168253,126.510159900758,33.2478169929906,126.561281643722
5013054000,5013057000,제주특별자치도 서귀포시 천지동,제주특별자치도 서귀포시 동홍동,33.2478169929906,126.561281643722,33.2579021227116,126.56887224757
5013057000,5013054000,제주특별자치도 서귀포시 동홍동,제주특별자치도 서귀포시 천지동,33.2579021227116,126.56887224757,33.2478169929906,126.561281643722
5013054000,5013059000,제주특별자치도 서귀포시 천지동,제주특별자치도 서귀포시 대륜동,33.2478169929906,126.561281643722,33.2558057168253,126.510159900758
5011062000,5011059000,제주특별자치도 제주시 봉개동,제주특별자치도 제주시 건입동,33.4917232670658,126.594687244154,33.5150321079833,126.531518045313
5011066000,5011025900,제주특별자치도 제주시 노형동,제주특별자치도 제주시 조천읍,33.4830787814711,126.477191625107,33.5344013008299,126.634132237491
5011025900,5011066000,제주특별자치도 제주시 조천읍,제주특별자치도 제주시 노형동,33.5344013008299,126.634132237491,33.4830787814711,126.477191625107
5013060000,5013031000,제주특별자치도 서귀포시 대천동,제주특별자치도 서귀포시 안덕면,33.2505202392237,126.477773783619,33.2576271445351,126.330674173691
5013031000,5013031000,제주특별자치도 서귀포시 안덕면,제주특별자치도 서귀포시 안덕면,33.2576271445351,126.330674173691,33.2576271445351,126.330674173691
5013031000,5013031000,제주특별자치도 서귀포시 안덕면,제주특별자치도 서귀포시 안덕면,33.2576271445351,126.330674173691,33.2576271445351,126.330674173691
5013031000,5013059000,제주특별자치도 서귀포시 안덕면,제주특별자치도 서귀포시 대륜동,33.2576271445351,126.330674173691,33.2558057168253,126.510159900758
5013059000,5013060000,제주특별자치도 서귀포시 대륜동,제주특별자치도 서귀포시 대천동,33.2558057168253,126.510159900758,33.2505202392237,126.477773783619
5011059000,5011052000,제주특별자치도 제주시 건입동,제주특별자치도 제주시 일도2동,33.5150321079833,126.531518045313,33.5116350824138,126.538286876716
5011052000,5011052000,제주특별자치도 제주시 일도2동,제주특별자치도 제주시 일도2동,33.5116350824138,126.538286876716,33.5116350824138,126.538286876716
5011052000,5011052000,제주특별자치도 제주시 일도2동,제주특별자치도 제주시 일도2동,33.5116350824138,126.538286876716,33.5116350824138,126.538286876716
5011052000,5011059000,제주특별자치도 제주시 일도2동,제주특별자치도 제주시 건입동,33.5116350824138,126.538286876716,33.5150321079833,126.531518045313
5011066000,5011066000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 노형동,33.4830787814711,126.477191625107,33.4830787814711,126.477191625107
5011066000,5011065000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 연동,33.4830787814711,126.477191625107,33.4881587278291,126.496886364512
5011065000,5011066000,제주특별자치도 제주시 연동,제주특별자치도 제주시 노형동,33.4881587278291,126.496886364512,33.4830787814711,126.477191625107
5011066000,5011066000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 노형동,33.4830787814711,126.477191625107,33.4830787814711,126.477191625107
5011066000,5011066000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 노형동,33.4830787814711,126.477191625107,33.4830787814711,126.477191625107
5011066000,5011066000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 노형동,33.4830787814711,126.477191625107,33.4830787814711,126.477191625107
5011054000,5011025600,제주특별자치도 제주시 이도2동,제주특별자치도 제주시 구좌읍,33.4970469392194,126.535290947589,33.5225267070201,126.852053599141
5011025600,5011054000,제주특별자치도 제주시 구좌읍,제주특별자치도 제주시 이도2동,33.5225267070201,126.852053599141,33.4970469392194,126.535290947589
5011066000,5013031000,제주특별자치도 제주시 노형동,제주특별자치도 서귀포시 안덕면,33.4830787814711,126.477191625107,33.2576271445351,126.330674173691
5013031000,5011066000,제주특별자치도 서귀포시 안덕면,제주특별자치도 제주시 노형동,33.2576271445351,126.330674173691,33.4830787814711,126.477191625107
5011054000,5011052000,제주특별자치도 제주시 이도2동,제주특별자치도 제주시 일도2동,33.4970469392194,126.535290947589,33.5116350824138,126.538286876716
5011052000,5011052000,제주특별자치도 제주시 일도2동,제주특별자치도 제주시 일도2동,33.5116350824138,126.538286876716,33.5116350824138,126.538286876716
5011052000,5011054000,제주특별자치도 제주시 일도2동,제주특별자치도 제주시 이도2동,33.5116350824138,126.538286876716,33.4970469392194,126.535290947589
5011054000,5011054000,제주특별자치도 제주시 이도2동,제주특별자치도 제주시 이도2동,33.4970469392194,126.535290947589,33.4970469392194,126.535290947589
5011054000,5011052000,제주특별자치도 제주시 이도2동,제주특별자치도 제주시 일도2동,33.4970469392194,126.535290947589,33.5116350824138,126.538286876716
5011052000,5011054000,제주특별자치도 제주시 일도2동,제주특별자치도 제주시 이도2동,33.5116350824138,126.538286876716,33.4970469392194,126.535290947589
5013059000,5013059000,제주특별자치도 서귀포시 대륜동,제주특별자치도 서귀포시 대륜동,33.2558057168253,126.510159900758,33.2558057168253,126.510159900758
5013059000,5011063000,제주특별자치도 서귀포시 대륜동,제주특별자치도 제주시 아라동,33.2558057168253,126.510159900758,33.4763364525424,126.545269320542
5011063000,5011054000,제주특별자치도 제주시 아라동,제주특별자치도 제주시 이도2동,33.4763364525424,126.545269320542,33.4970469392194,126.535290947589
5011054000,5013059000,제주특별자치도 제주시 이도2동,제주특별자치도 서귀포시 대륜동,33.4970469392194,126.535290947589,33.2558057168253,126.510159900758
5013059000,5013059000,제주특별자치도 서귀포시 대륜동,제주특별자치도 서귀포시 대륜동,33.2558057168253,126.510159900758,33.2558057168253,126.510159900758
5011025900,5011025900,제주특별자치도 제주시 조천읍,제주특별자치도 제주시 조천읍,33.5344013008299,126.634132237491,33.5344013008299,126.634132237491
5011025900,5011025900,제주특별자치도 제주시 조천읍,제주특별자치도 제주시 조천읍,33.5344013008299,126.634132237491,33.5344013008299,126.634132237491
5013054000,5013059000,제주특별자치도 서귀포시 천지동,제주특별자치도 서귀포시 대륜동,33.2478169929906,126.561281643722,33.2558057168253,126.510159900758
5013059000,5013062000,제주특별자치도 서귀포시 대륜동,제주특별자치도 서귀포시 예래동,33.2558057168253,126.510159900758,33.2542812829981,126.39787677645
5013062000,5013031000,제주특별자치도 서귀포시 예래동,제주특별자치도 서귀포시 안덕면,33.2542812829981,126.39787677645,33.2576271445351,126.330674173691
5013031000,5013054000,제주특별자치도 서귀포시 안덕면,제주특별자치도 서귀포시 천지동,33.2576271445351,126.330674173691,33.2478169929906,126.561281643722
5013054000,5013054000,제주특별자치도 서귀포시 천지동,제주특별자치도 서귀포시 천지동,33.2478169929906,126.561281643722,33.2478169929906,126.561281643722
5013031000,5011025000,제주특별자치도 서귀포시 안덕면,제주특별자치도 제주시 한림읍,33.2576271445351,126.330674173691,33.4105783903146,126.266790495497
5013031000,5013031000,제주특별자치도 서귀포시 안덕면,제주특별자치도 서귀포시 안덕면,33.2576271445351,126.330674173691,33.2576271445351,126.330674173691
5011025000,5013031000,제주특별자치도 제주시 한림읍,제주특별자치도 서귀포시 안덕면,33.4105783903146,126.266790495497,33.2576271445351,126.330674173691
5011054000,5011053000,제주특별자치도 제주시 이도2동,제주특별자치도 제주시 이도1동,33.4970469392194,126.535290947589,33.5069402043293,126.526976882752
5011053000,5011054000,제주특별자치도 제주시 이도1동,제주특별자치도 제주시 이도2동,33.5069402043293,126.526976882752,33.4970469392194,126.535290947589
5011066000,5011025300,제주특별자치도 제주시 노형동,제주특별자치도 제주시 애월읍,33.4830787814711,126.477191625107,33.4621910539136,126.328972924341
5011025300,5011066000,제주특별자치도 제주시 애월읍,제주특별자치도 제주시 노형동,33.4621910539136,126.328972924341,33.4830787814711,126.477191625107
5011066000,5011068000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 이호동,33.4830787814711,126.477191625107,33.4997987983844,126.45809934047
5011068000,5011066000,제주특별자치도 제주시 이호동,제주특별자치도 제주시 노형동,33.4997987983844,126.45809934047,33.4830787814711,126.477191625107
5011065000,5011066000,제주특별자치도 제주시 연동,제주특별자치도 제주시 노형동,33.4881587278291,126.496886364512,33.4830787814711,126.477191625107
5011066000,5011065000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 연동,33.4830787814711,126.477191625107,33.4881587278291,126.496886364512
5011025900,5011066000,제주특별자치도 제주시 조천읍,제주특별자치도 제주시 노형동,33.5344013008299,126.634132237491,33.4830787814711,126.477191625107
5011066000,5011025900,제주특별자치도 제주시 노형동,제주특별자치도 제주시 조천읍,33.4830787814711,126.477191625107,33.5344013008299,126.634132237491
5011066000,5011066000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 노형동,33.4830787814711,126.477191625107,33.4830787814711,126.477191625107
5011066000,5011066000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 노형동,33.4830787814711,126.477191625107,33.4830787814711,126.477191625107
5011066000,5011066000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 노형동,33.4830787814711,126.477191625107,33.4830787814711,126.477191625107
5011066000,5011066000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 노형동,33.4830787814711,126.477191625107,33.4830787814711,126.477191625107
5011066000,5011066000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 노형동,33.4830787814711,126.477191625107,33.4830787814711,126.477191625107
5011066000,5011066000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 노형동,33.4830787814711,126.477191625107,33.4830787814711,126.477191625107
5011066000,5011066000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 노형동,33.4830787814711,126.477191625107,33.4830787814711,126.477191625107
5011054000,5011054000,제주특별자치도 제주시 이도2동,제주특별자치도 제주시 이도2동,33.4970469392194,126.535290947589,33.4970469392194,126.535290947589
5011054000,5011052000,제주특별자치도 제주시 이도2동,제주특별자치도 제주시 일도2동,33.4970469392194,126.535290947589,33.5116350824138,126.538286876716
5011052000,5011052000,제주특별자치도 제주시 일도2동,제주특별자치도 제주시 일도2동,33.5116350824138,126.538286876716,33.5116350824138,126.538286876716
5011052000,5011053000,제주특별자치도 제주시 일도2동,제주특별자치도 제주시 이도1동,33.5116350824138,126.538286876716,33.5069402043293,126.526976882752
5011053000,5011054000,제주특별자치도 제주시 이도1동,제주특별자치도 제주시 이도2동,33.5069402043293,126.526976882752,33.4970469392194,126.535290947589
5011054000,5011054000,제주특별자치도 제주시 이도2동,제주특별자치도 제주시 이도2동,33.4970469392194,126.535290947589,33.4970469392194,126.535290947589
5011066000,5011066000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 노형동,33.4830787814711,126.477191625107,33.4830787814711,126.477191625107
5011066000,5011066000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 노형동,33.4830787814711,126.477191625107,33.4830787814711,126.477191625107
5011067000,5011065000,제주특별자치도 제주시 외도동,제주특별자치도 제주시 연동,33.4928558847398,126.432175190878,33.4881587278291,126.496886364512
5011065000,5011067000,제주특별자치도 제주시 연동,제주특별자치도 제주시 외도동,33.4881587278291,126.496886364512,33.4928558847398,126.432175190878
5011055000,5011059000,제주특별자치도 제주시 삼도1동,제주특별자치도 제주시 건입동,33.5041154033522,126.517362400658,33.5150321079833,126.531518045313
5011059000,5011058000,제주특별자치도 제주시 건입동,제주특별자치도 제주시 용담2동,33.5150321079833,126.531518045313,33.5114717601179,126.511681792485
5011058000,5011059000,제주특별자치도 제주시 용담2동,제주특별자치도 제주시 건입동,33.5114717601179,126.511681792485,33.5150321079833,126.531518045313
5011059000,5011059000,제주특별자치도 제주시 건입동,제주특별자치도 제주시 건입동,33.5150321079833,126.531518045313,33.5150321079833,126.531518045313
5011059000,5011059000,제주특별자치도 제주시 건입동,제주특별자치도 제주시 건입동,33.5150321079833,126.531518045313,33.5150321079833,126.531518045313
5011059000,5011055000,제주특별자치도 제주시 건입동,제주특별자치도 제주시 삼도1동,33.5150321079833,126.531518045313,33.5041154033522,126.517362400658
5011054000,5011054000,제주특별자치도 제주시 이도2동,제주특별자치도 제주시 이도2동,33.4970469392194,126.535290947589,33.4970469392194,126.535290947589
5011054000,5011054000,제주특별자치도 제주시 이도2동,제주특별자치도 제주시 이도2동,33.4970469392194,126.535290947589,33.4970469392194,126.535290947589
5011054000,5011054000,제주특별자치도 제주시 이도2동,제주특별자치도 제주시 이도2동,33.4970469392194,126.535290947589,33.4970469392194,126.535290947589
5011065000,5011065000,제주특별자치도 제주시 연동,제주특별자치도 제주시 연동,33.4881587278291,126.496886364512,33.4881587278291,126.496886364512
5011025900,5011065000,제주특별자치도 제주시 조천읍,제주특별자치도 제주시 연동,33.5344013008299,126.634132237491,33.4881587278291,126.496886364512
5011065000,5011065000,제주특별자치도 제주시 연동,제주특별자치도 제주시 연동,33.4881587278291,126.496886364512,33.4881587278291,126.496886364512
5011066000,5011066000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 노형동,33.4830787814711,126.477191625107,33.4830787814711,126.477191625107
5011066000,5011066000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 노형동,33.4830787814711,126.477191625107,33.4830787814711,126.477191625107
5011066000,5011066000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 노형동,33.4830787814711,126.477191625107,33.4830787814711,126.477191625107
5011066000,5011065000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 연동,33.4830787814711,126.477191625107,33.4881587278291,126.496886364512
5011065000,5011066000,제주특별자치도 제주시 연동,제주특별자치도 제주시 노형동,33.4881587278291,126.496886364512,33.4830787814711,126.477191625107
5011025300,5013031000,제주특별자치도 제주시 애월읍,제주특별자치도 서귀포시 안덕면,33.4621910539136,126.328972924341,33.2576271445351,126.330674173691
5013031000,5011025300,제주특별자치도 서귀포시 안덕면,제주특별자치도 제주시 애월읍,33.2576271445351,126.330674173691,33.4621910539136,126.328972924341
5011025300,5011025300,제주특별자치도 제주시 애월읍,제주특별자치도 제주시 애월읍,33.4621910539136,126.328972924341,33.4621910539136,126.328972924341
5011025300,5011025300,제주특별자치도 제주시 애월읍,제주특별자치도 제주시 애월읍,33.4621910539136,126.328972924341,33.4621910539136,126.328972924341
5011060000,5011065000,제주특별자치도 제주시 화북동,제주특별자치도 제주시 연동,33.5202191791981,126.565465645477,33.4881587278291,126.496886364512
5011065000,5011060000,제주특별자치도 제주시 연동,제주특별자치도 제주시 화북동,33.4881587278291,126.496886364512,33.5202191791981,126.565465645477
5013031000,5013031000,제주특별자치도 서귀포시 안덕면,제주특별자치도 서귀포시 안덕면,33.2576271445351,126.330674173691,33.2576271445351,126.330674173691
5013031000,5013031000,제주특별자치도 서귀포시 안덕면,제주특별자치도 서귀포시 안덕면,33.2576271445351,126.330674173691,33.2576271445351,126.330674173691
5011025000,5011025000,제주특별자치도 제주시 한림읍,제주특별자치도 제주시 한림읍,33.4105783903146,126.266790495497,33.4105783903146,126.266790495497
5011025000,5011025000,제주특별자치도 제주시 한림읍,제주특별자치도 제주시 한림읍,33.4105783903146,126.266790495497,33.4105783903146,126.266790495497
5011066000,5011066000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 노형동,33.4830787814711,126.477191625107,33.4830787814711,126.477191625107
5011066000,5011066000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 노형동,33.4830787814711,126.477191625107,33.4830787814711,126.477191625107
5011066000,5011066000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 노형동,33.4830787814711,126.477191625107,33.4830787814711,126.477191625107
5011066000,5011066000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 노형동,33.4830787814711,126.477191625107,33.4830787814711,126.477191625107
5013061000,5013060000,제주특별자치도 서귀포시 중문동,제주특별자치도 서귀포시 대천동,33.2533312875508,126.433639283924,33.2505202392237,126.477773783619
5013060000,5013054000,제주특별자치도 서귀포시 대천동,제주특별자치도 서귀포시 천지동,33.2505202392237,126.477773783619,33.2478169929906,126.561281643722
5013054000,5013058000,제주특별자치도 서귀포시 천지동,제주특별자치도 서귀포시 서홍동,33.2478169929906,126.561281643722,33.2559638228828,126.560176365515
5013058000,5013054000,제주특별자치도 서귀포시 서홍동,제주특별자치도 서귀포시 천지동,33.2559638228828,126.560176365515,33.2478169929906,126.561281643722
5013054000,5013061000,제주특별자치도 서귀포시 천지동,제주특별자치도 서귀포시 중문동,33.2478169929906,126.561281643722,33.2533312875508,126.433639283924
5011066000,5011066000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 노형동,33.4830787814711,126.477191625107,33.4830787814711,126.477191625107
5011066000,5011067000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 외도동,33.4830787814711,126.477191625107,33.4928558847398,126.432175190878
5011067000,5011066000,제주특별자치도 제주시 외도동,제주특별자치도 제주시 노형동,33.4928558847398,126.432175190878,33.4830787814711,126.477191625107
5011066000,5011066000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 노형동,33.4830787814711,126.477191625107,33.4830787814711,126.477191625107
5011066000,5011066000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 노형동,33.4830787814711,126.477191625107,33.4830787814711,126.477191625107
5011065000,5011066000,제주특별자치도 제주시 연동,제주특별자치도 제주시 노형동,33.4881587278291,126.496886364512,33.4830787814711,126.477191625107
5011066000,5011065000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 연동,33.4830787814711,126.477191625107,33.4881587278291,126.496886364512
5011054000,5011069000,제주특별자치도 제주시 이도2동,제주특별자치도 제주시 도두동,33.4970469392194,126.535290947589,33.502900883327,126.468230562282
5011069000,5011054000,제주특별자치도 제주시 도두동,제주특별자치도 제주시 이도2동,33.502900883327,126.468230562282,33.4970469392194,126.535290947589
5011066000,5011054000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 이도2동,33.4830787814711,126.477191625107,33.4970469392194,126.535290947589
5011054000,5011066000,제주특별자치도 제주시 이도2동,제주특별자치도 제주시 노형동,33.4970469392194,126.535290947589,33.4830787814711,126.477191625107
5013058000,5013059000,제주특별자치도 서귀포시 서홍동,제주특별자치도 서귀포시 대륜동,33.2559638228828,126.560176365515,33.2558057168253,126.510159900758
5013059000,5013058000,제주특별자치도 서귀포시 대륜동,제주특별자치도 서귀포시 서홍동,33.2558057168253,126.510159900758,33.2559638228828,126.560176365515
5013058000,5013058000,제주특별자치도 서귀포시 서홍동,제주특별자치도 서귀포시 서홍동,33.2559638228828,126.560176365515,33.2559638228828,126.560176365515
5013059000,5011054000,제주특별자치도 서귀포시 대륜동,제주특별자치도 제주시 이도2동,33.2558057168253,126.510159900758,33.4970469392194,126.535290947589
5011054000,5011064000,제주특별자치도 제주시 이도2동,제주특별자치도 제주시 오라동,33.4970469392194,126.535290947589,33.4951309224098,126.511579851714
5011064000,5011059000,제주특별자치도 제주시 오라동,제주특별자치도 제주시 건입동,33.4951309224098,126.511579851714,33.5150321079833,126.531518045313
5011059000,5011052000,제주특별자치도 제주시 건입동,제주특별자치도 제주시 일도2동,33.5150321079833,126.531518045313,33.5116350824138,126.538286876716
5011052000,5011054000,제주특별자치도 제주시 일도2동,제주특별자치도 제주시 이도2동,33.5116350824138,126.538286876716,33.4970469392194,126.535290947589
5011054000,5011063000,제주특별자치도 제주시 이도2동,제주특별자치도 제주시 아라동,33.4970469392194,126.535290947589,33.4763364525424,126.545269320542
5011063000,5011054000,제주특별자치도 제주시 아라동,제주특별자치도 제주시 이도2동,33.4763364525424,126.545269320542,33.4970469392194,126.535290947589
5011054000,5011054000,제주특별자치도 제주시 이도2동,제주특별자치도 제주시 이도2동,33.4970469392194,126.535290947589,33.4970469392194,126.535290947589
5011054000,5011054000,제주특별자치도 제주시 이도2동,제주특별자치도 제주시 이도2동,33.4970469392194,126.535290947589,33.4970469392194,126.535290947589
5013058000,5013053000,제주특별자치도 서귀포시 서홍동,제주특별자치도 서귀포시 중앙동,33.2559638228828,126.560176365515,33.2506830886851,126.565078926033
5013053000,5013058000,제주특별자치도 서귀포시 중앙동,제주특별자치도 서귀포시 서홍동,33.2506830886851,126.565078926033,33.2559638228828,126.560176365515
5013058000,5013053000,제주특별자치도 서귀포시 서홍동,제주특별자치도 서귀포시 중앙동,33.2559638228828,126.560176365515,33.2506830886851,126.565078926033
5013053000,5013058000,제주특별자치도 서귀포시 중앙동,제주특별자치도 서귀포시 서홍동,33.2506830886851,126.565078926033,33.2559638228828,126.560176365515
5013058000,5013057000,제주특별자치도 서귀포시 서홍동,제주특별자치도 서귀포시 동홍동,33.2559638228828,126.560176365515,33.2579021227116,126.56887224757
5013057000,5013058000,제주특별자치도 서귀포시 동홍동,제주특별자치도 서귀포시 서홍동,33.2579021227116,126.56887224757,33.2559638228828,126.560176365515
5013057000,5013054000,제주특별자치도 서귀포시 동홍동,제주특별자치도 서귀포시 천지동,33.2579021227116,126.56887224757,33.2478169929906,126.561281643722
5013062000,5013061000,제주특별자치도 서귀포시 예래동,제주특별자치도 서귀포시 중문동,33.2542812829981,126.39787677645,33.2533312875508,126.433639283924
5013061000,5013062000,제주특별자치도 서귀포시 중문동,제주특별자치도 서귀포시 예래동,33.2533312875508,126.433639283924,33.2542812829981,126.39787677645
5013062000,5013062000,제주특별자치도 서귀포시 예래동,제주특별자치도 서귀포시 예래동,33.2542812829981,126.39787677645,33.2542812829981,126.39787677645
5013062000,5013061000,제주특별자치도 서귀포시 예래동,제주특별자치도 서귀포시 중문동,33.2542812829981,126.39787677645,33.2533312875508,126.433639283924
5013061000,5013061000,제주특별자치도 서귀포시 중문동,제주특별자치도 서귀포시 중문동,33.2533312875508,126.433639283924,33.2533312875508,126.433639283924
5013061000,5013055000,제주특별자치도 서귀포시 중문동,제주특별자치도 서귀포시 효돈동,33.2533312875508,126.433639283924,33.2633027229067,126.615561813034
5013055000,5013051000,제주특별자치도 서귀포시 효돈동,제주특별자치도 서귀포시 송산동,33.2633027229067,126.615561813034,33.2450169115718,126.56601690898
5013051000,5013054000,제주특별자치도 서귀포시 송산동,제주특별자치도 서귀포시 천지동,33.2450169115718,126.56601690898,33.2478169929906,126.561281643722
5013054000,5013062000,제주특별자치도 서귀포시 천지동,제주특별자치도 서귀포시 예래동,33.2478169929906,126.561281643722,33.2542812829981,126.39787677645
5013058000,5013057000,제주특별자치도 서귀포시 서홍동,제주특별자치도 서귀포시 동홍동,33.2559638228828,126.560176365515,33.2579021227116,126.56887224757
5013057000,5013058000,제주특별자치도 서귀포시 동홍동,제주특별자치도 서귀포시 서홍동,33.2579021227116,126.56887224757,33.2559638228828,126.560176365515
5013057000,5013057000,제주특별자치도 서귀포시 동홍동,제주특별자치도 서귀포시 동홍동,33.2579021227116,126.56887224757,33.2579021227116,126.56887224757
5011060000,5011025900,제주특별자치도 제주시 화북동,제주특별자치도 제주시 조천읍,33.5202191791981,126.565465645477,33.5344013008299,126.634132237491
5011025900,5011060000,제주특별자치도 제주시 조천읍,제주특별자치도 제주시 화북동,33.5344013008299,126.634132237491,33.5202191791981,126.565465645477
5013058000,5013056000,제주특별자치도 서귀포시 서홍동,제주특별자치도 서귀포시 영천동,33.2559638228828,126.560176365515,33.2687603826491,126.586644405618
5013056000,5013058000,제주특별자치도 서귀포시 영천동,제주특별자치도 서귀포시 서홍동,33.2687603826491,126.586644405618,33.2559638228828,126.560176365515
5011061000,5013031000,제주특별자치도 제주시 삼양동,제주특별자치도 서귀포시 안덕면,33.521885794087,126.585599365994,33.2576271445351,126.330674173691
5013031000,5011061000,제주특별자치도 서귀포시 안덕면,제주특별자치도 제주시 삼양동,33.2576271445351,126.330674173691,33.521885794087,126.585599365994
5011025000,5011025300,제주특별자치도 제주시 한림읍,제주특별자치도 제주시 애월읍,33.4105783903146,126.266790495497,33.4621910539136,126.328972924341
5011025300,5011025300,제주특별자치도 제주시 애월읍,제주특별자치도 제주시 애월읍,33.4621910539136,126.328972924341,33.4621910539136,126.328972924341
5011025300,5011025300,제주특별자치도 제주시 애월읍,제주특별자치도 제주시 애월읍,33.4621910539136,126.328972924341,33.4621910539136,126.328972924341
5011025300,5011025300,제주특별자치도 제주시 애월읍,제주특별자치도 제주시 애월읍,33.4621910539136,126.328972924341,33.4621910539136,126.328972924341
5011025300,5011025000,제주특별자치도 제주시 애월읍,제주특별자치도 제주시 한림읍,33.4621910539136,126.328972924341,33.4105783903146,126.266790495497
5011025000,5011025300,제주특별자치도 제주시 한림읍,제주특별자치도 제주시 애월읍,33.4105783903146,126.266790495497,33.4621910539136,126.328972924341
5011025300,5011025300,제주특별자치도 제주시 애월읍,제주특별자치도 제주시 애월읍,33.4621910539136,126.328972924341,33.4621910539136,126.328972924341
5011025300,5011025000,제주특별자치도 제주시 애월읍,제주특별자치도 제주시 한림읍,33.4621910539136,126.328972924341,33.4105783903146,126.266790495497
5011025000,5011025000,제주특별자치도 제주시 한림읍,제주특별자치도 제주시 한림읍,33.4105783903146,126.266790495497,33.4105783903146,126.266790495497
5013025300,5011054000,제주특별자치도 서귀포시 남원읍,제주특별자치도 제주시 이도2동,33.2798847892306,126.720665667691,33.4970469392194,126.535290947589
5011054000,5013025300,제주특별자치도 제주시 이도2동,제주특별자치도 서귀포시 남원읍,33.4970469392194,126.535290947589,33.2798847892306,126.720665667691
5013025300,5013025300,제주특별자치도 서귀포시 남원읍,제주특별자치도 서귀포시 남원읍,33.2798847892306,126.720665667691,33.2798847892306,126.720665667691
5013025300,5013025300,제주특별자치도 서귀포시 남원읍,제주특별자치도 서귀포시 남원읍,33.2798847892306,126.720665667691,33.2798847892306,126.720665667691
5011054000,5011058000,제주특별자치도 제주시 이도2동,제주특별자치도 제주시 용담2동,33.4970469392194,126.535290947589,33.5114717601179,126.511681792485
5011058000,5011053000,제주특별자치도 제주시 용담2동,제주특별자치도 제주시 이도1동,33.5114717601179,126.511681792485,33.5069402043293,126.526976882752
5011053000,5011054000,제주특별자치도 제주시 이도1동,제주특별자치도 제주시 이도2동,33.5069402043293,126.526976882752,33.4970469392194,126.535290947589
5011065000,5011066000,제주특별자치도 제주시 연동,제주특별자치도 제주시 노형동,33.4881587278291,126.496886364512,33.4830787814711,126.477191625107
5011066000,5011066000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 노형동,33.4830787814711,126.477191625107,33.4830787814711,126.477191625107
5011066000,5011065000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 연동,33.4830787814711,126.477191625107,33.4881587278291,126.496886364512
5011065000,5011065000,제주특별자치도 제주시 연동,제주특별자치도 제주시 연동,33.4881587278291,126.496886364512,33.4881587278291,126.496886364512
5011065000,5011065000,제주특별자치도 제주시 연동,제주특별자치도 제주시 연동,33.4881587278291,126.496886364512,33.4881587278291,126.496886364512
5011058000,5011066000,제주특별자치도 제주시 용담2동,제주특별자치도 제주시 노형동,33.5114717601179,126.511681792485,33.4830787814711,126.477191625107
5011066000,5011066000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 노형동,33.4830787814711,126.477191625107,33.4830787814711,126.477191625107
5011066000,5011066000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 노형동,33.4830787814711,126.477191625107,33.4830787814711,126.477191625107
5011066000,5011066000,제주특별자치도 제주시 노형동,제주특별자치도 제주시 노형동,33.4830787814711,126.477191625107,33.4830787814711,126.477191625107
5011058000,5011057000,제주특별자치도 제주시 용담2동,제주특별자치도 제주시 용담1동,33.5114717601179,126.511681792485,33.5090977985233,126.513266470185
5011057000,5011053000,제주특별자치도 제주시 용담1동,제주특별자치도 제주시 이도1동,33.5090977985233,126.513266470185,33.5069402043293,126.526976882752
5013058000,5013057000,제주특별자치도 서귀포시 서홍동,제주특별자치도 서귀포시 동홍동,33.2559638228828,126.560176365515,33.2579021227116,126.56887224757
5013057000,5013057000,제주특별자치도 서귀포시 동홍동,제주특별자치도 서귀포시 동홍동,33.2579021227116,126.56887224757,33.2579021227116,126.56887224757
